,Flavonifractor plautii,Faecalibacterium prausnitzii_C,Faecalibacterium prausnitzii,Faecalibacterium sp900539885,Faecalibacterium prausnitzii_G,Faecalibacterium prausnitzii_J,Faecalibacterium prausnitzii_A,Faecalibacterium sp900758465,Faecalibacterium prausnitzii_H,Faecalibacterium prausnitzii_E,Faecalibacterium prausnitzii_F,Gemmiger formicilis,Gemmiger sp900540775,Anaerotruncus colihominis,Ruminococcus_E bromii_B,Ruminococcus_E bromii,Blautia_A obeum,Blautia_A wexlerae,Blautia_A wexlerae_B,Agathobacter sp900317585,Mediterraneibacter faecis,Mediterraneibacter torques,Mediterraneibacter lactaris,Enterocloster bolteae,Enterocloster citroniae,Enterocloster clostridioformis,Coprococcus eutactus,Dorea_A longicatena_B,Dorea_A longicatena,Lachnospira eligens_A,Roseburia inulinivorans,Roseburia intestinalis,Anaerostipes hadrus,Eubacterium_G ventriosum,Bariatricus comes,Bariatricus comes_A,Anaerobutyricum hallii,Anaerobutyricum soehngenii,Dorea formicigenerans,Coprococcus_A catus,Eubacterium_I ramulus,Clostridium_Q symbiosum,Ruminococcus_B gnavus,Hungatella effluvii,Bacteroides uniformis,Bacteroides cellulosilyticus,Bacteroides timonensis,Bacteroides stercoris,Bacteroides sp900552405,Bacteroides xylanisolvens,Bacteroides eggerthii,Bacteroides fragilis,Bacteroides fluxus,Bacteroides finegoldii,Bacteroides intestinalis,Bacteroides faecis,Bacteroides nordii,Bacteroides salyersiae,Bacteroides sp902362375,Bacteroides fragilis_A,Bacteroides clarus,Phocaeicola dorei,Phocaeicola vulgatus,Phocaeicola plebeius,Phocaeicola massiliensis,Phocaeicola coprocola,Phocaeicola coprophilus,Prevotella sp900313215,Prevotella sp900551275,Prevotella copri_A,Prevotella stercorea,Prevotella sp015074785,Prevotella copri,Paraprevotella clara,Alistipes onderdonkii,Alistipes finegoldii,Alistipes shahii,Alistipes putredinis,Alistipes_A indistinctus,Parabacteroides distasonis,Parabacteroides distasonis_A,Parabacteroides gordonii,Parabacteroides merdae,Parabacteroides johnsonii,Butyricimonas virosa,Odoribacter splanchnicus,Barnesiella intestinihominis,Parasutterella excrementihominis,Escherichia coli,Escherichia fergusonii,Escherichia sp005843885,Escherichia coli_E,Escherichia albertii,Hafnia alvei,Klebsiella pneumoniae,Akkermansia muciniphila,Akkermansia muciniphila_B,Erysipelatoclostridium ramosum,Catenibacterium sp000437715,Catenibacterium mitsuokai,Holdemania filiformis,Holdemanella biformis,Streptococcus salivarius,Streptococcus sp001556435,Streptococcus thermophilus,Adlercreutzia celatus_A,Bifidobacterium longum,Bifidobacterium pseudocatenulatum,Bifidobacterium catenulatum,Bifidobacterium bifidum,Desulfovibrio sp900556755,Dialister invisus,Veillonella parvula_A,Phascolarctobacterium_A succinatutens,Acidaminococcus fermentans,Sutterella wadsworthensis,Acidaminococcus intestini
Erysipelatoclostridium ramosum,0.676556623485165,0.41065573770491803,0.41065573770491803,0.41065573770491803,0.41065573770491803,0.41065573770491803,0.41065573770491803,0.41065573770491803,0.41065573770491803,0.41065573770491803,0.41065573770491803,0.29120370370370374,0.29120370370370374,0.6408199643493762,0.5429256594724221,0.5429256594724221,0.4028925619834711,0.6292182827851345,0.6292182827851345,0.32505353319057817,0.2940952380952381,0.2940952380952381,0.3097046413502109,0.33746262281076467,0.3884630899556273,0.6484947111472742,0.2873239436619718,0.40801457194899815,0.40801457194899815,0.663716814159292,0.3633034987794955,0.3642597821702299,0.3635551585529254,0.40447832301095765,0.3815370623010459,0.3815370623010459,0.37082204155374887,0.6530874785591767,0.31226454583507746,0.429290809903483,0.6374062637847375,0.4142059058260176,0.3036076205918119,0.6356307940346635,0.36824450242266116,0.4594692838967648,0.7010647010647011,0.3654358583936048,0.4594692838967648,0.3599545798637396,0.44730941704035876,0.375,0.395825704870011,0.3565048543689321,0.3750937734433608,0.69063270336894,0.7020506634499397,0.7026262626262626,0.3599545798637396,0.375,0.3932377802278574,0.3724007561436673,0.3870498363041106,0.36795021392454297,0.6979508196721311,0.34577603143418467,0.36353032659409024,0.370806890299184,0.370806890299184,0.370806890299184,0.7273542600896861,0.370806890299184,0.370806890299184,0.5097291110263258,0.6946695095948827,0.6829164900381517,0.3872832369942196,0.7380206000895656,0.4393825301204819,0.3718647764449291,0.3718647764449291,0.6785281035179944,0.3650442477876106,0.36390642406238394,0.7168212989108511,0.7094622759483118,0.37905718701700153,0.7014096539940197,0.49485596707818935,0.6778405081157375,0.49485596707818935,0.49485596707818935,0.675297410776767,0.43503230437903806,0.6766447368421052,0.3608207510646535,0.3608207510646535,0.0,0.232421875,0.232421875,0.4238297872340425,0.4927721088435374,0.6532706284737066,0.6532706284737066,0.6376811594202898,0.6880650994575046,0.3835087719298246,0.3497904052165812,0.35889830508474574,0.3215962441314554,0.6666666666666667,0.7303517151541468,0.6805854498493328,0.6623259991019308,0.700890963088672,0.691699604743083,0.679982440737489
Catenibacterium sp000437715,0.6412322274881517,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.19050160085378864,0.19050160085378864,0.5976542580316165,0.4897959183673469,0.4897959183673469,0.3556273062730627,0.6034565530484878,0.6034565530484878,0.2580800771828268,0.4077743902439024,0.4077743902439024,0.4073914911903739,0.2714148219441771,0.3370837083708371,0.6175663311985362,0.216302610548748,0.33019853709508884,0.33019853709508884,0.6438356164383562,0.3207036535859269,0.3244087460954931,0.2880407124681934,0.3173289183222958,0.29103303618248555,0.29103303618248555,0.3032324268855824,0.6301832208293153,0.4166313109885448,0.34311838306063525,0.6138170974155069,0.37577365163572063,0.4168704156479217,0.6313220940550133,0.47208692394155116,0.4641185647425897,0.690975387420237,0.47557251908396947,0.4641185647425897,0.4786872878159185,0.44806763285024154,0.48818611414031265,0.5018355359765052,0.4664586583463338,0.4790645039607695,0.6901088929219601,0.6816749212066637,0.6834011759384894,0.4786872878159185,0.48818611414031265,0.5029411764705882,0.4829545454545454,0.49891067538126366,0.46432794639337804,0.6826923076923077,0.44532803180914515,0.45737963693764794,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.7194752774974773,0.3287671232876712,0.3287671232876712,0.5043550394027374,0.6827290076335878,0.6607824427480916,0.49126213592233015,0.7146503318019397,0.43508343508343506,0.4836719883889695,0.4836719883889695,0.6606498194945849,0.4751014385835485,0.47587230883444687,0.6832723948811701,0.6952869808679422,0.4647221127315727,0.6776061776061776,0.46509009009009006,0.6691119691119691,0.46509009009009006,0.46509009009009006,0.6679403897592664,0.39779005524861877,0.6727272727272727,0.473418703919286,0.473418703919286,0.232421875,0.0,0.0,0.3851992409867173,0.43236714975845414,0.6370157819225251,0.6370157819225251,0.6103136629452419,0.6539058458354889,0.48023994354269584,0.26205787781350487,0.2945107398568019,0.4334511189634864,0.6509964230965763,0.7092966060009838,0.6642512077294687,0.6366412213740458,0.6878859857482185,0.6631736526946108,0.6599009900990098
Catenibacterium mitsuokai,0.6412322274881517,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.38319023949389963,0.19050160085378864,0.19050160085378864,0.5976542580316165,0.4897959183673469,0.4897959183673469,0.3556273062730627,0.6034565530484878,0.6034565530484878,0.2580800771828268,0.4077743902439024,0.4077743902439024,0.4073914911903739,0.2714148219441771,0.3370837083708371,0.6175663311985362,0.216302610548748,0.33019853709508884,0.33019853709508884,0.6438356164383562,0.3207036535859269,0.3244087460954931,0.2880407124681934,0.3173289183222958,0.29103303618248555,0.29103303618248555,0.3032324268855824,0.6301832208293153,0.4166313109885448,0.34311838306063525,0.6138170974155069,0.37577365163572063,0.4168704156479217,0.6313220940550133,0.47208692394155116,0.4641185647425897,0.690975387420237,0.47557251908396947,0.4641185647425897,0.4786872878159185,0.44806763285024154,0.48818611414031265,0.5018355359765052,0.4664586583463338,0.4790645039607695,0.6901088929219601,0.6816749212066637,0.6834011759384894,0.4786872878159185,0.48818611414031265,0.5029411764705882,0.4829545454545454,0.49891067538126366,0.46432794639337804,0.6826923076923077,0.44532803180914515,0.45737963693764794,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.7194752774974773,0.3287671232876712,0.3287671232876712,0.5043550394027374,0.6827290076335878,0.6607824427480916,0.49126213592233015,0.7146503318019397,0.43508343508343506,0.4836719883889695,0.4836719883889695,0.6606498194945849,0.4751014385835485,0.47587230883444687,0.6832723948811701,0.6952869808679422,0.4647221127315727,0.6776061776061776,0.46509009009009006,0.6691119691119691,0.46509009009009006,0.46509009009009006,0.6679403897592664,0.39779005524861877,0.6727272727272727,0.473418703919286,0.473418703919286,0.232421875,0.0,0.0,0.3851992409867173,0.43236714975845414,0.6370157819225251,0.6370157819225251,0.6103136629452419,0.6539058458354889,0.48023994354269584,0.26205787781350487,0.2945107398568019,0.4334511189634864,0.6509964230965763,0.7092966060009838,0.6642512077294687,0.6366412213740458,0.6878859857482185,0.6631736526946108,0.6599009900990098
Holdemania filiformis,0.7163984341017834,0.5328525641025641,0.5328525641025641,0.5328525641025641,0.5328525641025641,0.5328525641025641,0.5328525641025641,0.5328525641025641,0.5328525641025641,0.5328525641025641,0.5328525641025641,0.3986175115207373,0.3986175115207373,0.6897827092001849,0.6077947705969413,0.6077947705969413,0.5462151394422311,0.715450643776824,0.715450643776824,0.465531561461794,0.3947269303201506,0.3947269303201506,0.3493031358885017,0.45286195286195285,0.5009916699722332,0.7101328903654485,0.4491640307275192,0.5205232295895355,0.5205232295895355,0.7404092071611252,0.31920529801324504,0.3221153846153846,0.45381165919282507,0.5038204393505252,0.5221043324491601,0.5221043324491601,0.47183415953132046,0.7430167597765363,0.48811410459587956,0.4671881790525858,0.7219750889679715,0.4735987002437043,0.39636363636363636,0.6921172100701609,0.4568038561364479,0.43074522044479124,0.767819924968737,0.4523719165085389,0.43074522044479124,0.44817188088955895,0.41870734644720997,0.4649059334298119,0.46025878003696863,0.44099378881987583,0.44796380090497734,0.7631140716069942,0.7615131578947368,0.7654575432811213,0.44817188088955895,0.4649059334298119,0.47205882352941175,0.4470186099506267,0.4733984799131379,0.4416601409553641,0.7728968089515127,0.4306483300589391,0.4420600858369099,0.5138583369995601,0.5138583369995601,0.5138583369995601,0.7849860982391103,0.5138583369995601,0.5138583369995601,0.48210612916495266,0.7683982683982684,0.7452256944444444,0.45383716400467466,0.7714825306893296,0.40414297319252646,0.4692998204667863,0.4692998204667863,0.7398843930635839,0.4521100917431192,0.4498705142434333,0.7609694943585458,0.7734241908006814,0.4377699254024342,0.7548500881834215,0.5878172588832487,0.7298561151079137,0.5878172588832487,0.5878172588832487,0.7263646093471281,0.5184125849124062,0.736475273813475,0.4438419829589465,0.4438419829589465,0.4238297872340425,0.3851992409867173,0.3851992409867173,0.0,0.25798011512297225,0.72932005197055,0.72932005197055,0.7090909090909091,0.7365945437441204,0.4533286368439592,0.4328780028261894,0.47243107769423553,0.532420749279539,0.7470101195952161,0.7713248638838476,0.7634548611111112,0.728485964104924,0.7774914089347079,0.7452316076294279,0.7529043789097408
Holdemanella biformis,0.6842601319509896,0.501710863986313,0.501710863986313,0.501710863986313,0.501710863986313,0.501710863986313,0.501710863986313,0.501710863986313,0.501710863986313,0.501710863986313,0.501710863986313,0.4633920296570899,0.4633920296570899,0.6441966548403446,0.664493480441324,0.664493480441324,0.49374190763918857,0.6885701064322073,0.6885701064322073,0.5004240882103477,0.4327731092436975,0.4327731092436975,0.39832377591530654,0.5110076206604572,0.5409109230149134,0.6884735202492211,0.47127510509107895,0.4715964740450539,0.4715964740450539,0.6946778711484594,0.32506887052341593,0.3400992331980154,0.4702325581395349,0.4206054168879447,0.4684944684944685,0.4684944684944685,0.48689138576779023,0.6866096866096867,0.5242130750605327,0.4704813805631244,0.6812439261418853,0.5097308488612837,0.40519045625784844,0.6884531590413943,0.5029917726252805,0.49513050253213864,0.7607443509082853,0.5110182370820668,0.49513050253213864,0.5041572184429327,0.46901579586877273,0.5138282387190685,0.5129918337045285,0.49335937500000004,0.5022710068130205,0.7546501328609388,0.7420634920634921,0.7506607929515419,0.5041572184429327,0.5138282387190685,0.5168831168831169,0.50399695470118,0.5261437908496732,0.49091627172195895,0.7541129390840373,0.47938144329896903,0.48637978681405447,0.5635876840696118,0.5635876840696118,0.5635876840696118,0.7598187311178248,0.5635876840696118,0.5635876840696118,0.42996887505558024,0.7587800369685767,0.7269338303821062,0.5076380728554641,0.7535714285714286,0.4504726674886971,0.5141202027516292,0.5141202027516292,0.7300263388937664,0.5044215180545321,0.5031563312291125,0.7175502742230347,0.7581013235965313,0.472,0.7267080745341614,0.5674518201284797,0.7149390243902439,0.5674518201284797,0.5674518201284797,0.719113781449493,0.5665467625899281,0.7262569832402235,0.4890368050117463,0.4890368050117463,0.4927721088435374,0.43236714975845414,0.43236714975845414,0.25798011512297225,0.0,0.708100558659218,0.708100558659218,0.6885330578512396,0.7047667862634546,0.49072753209700426,0.4842105263157894,0.5171682916490038,0.5664591724642988,0.7155733600400601,0.7504901960784314,0.7281323877068557,0.6927710843373494,0.7325471698113207,0.7076923076923076,0.7272727272727273
Streptococcus salivarius,0.4435064935064935,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.645804357904497,0.645804357904497,0.5107772697583279,0.6025878003696858,0.6025878003696858,0.5550887021475257,0.40692357935989554,0.40692357935989554,0.615689731159101,0.7039496679482699,0.7039496679482699,0.7128082736674621,0.6313020604997808,0.5824175824175823,0.3929471032745592,0.6632605666511844,0.6451292246520874,0.6451292246520874,0.40146471371504655,0.6840614886731391,0.6870503597122302,0.6059730250481696,0.6006511123168747,0.642161635832522,0.642161635832522,0.6509747979077508,0.39797297297297296,0.5921450151057401,0.5630739487675205,0.4783464566929134,0.5866784296426997,0.7039848197343453,0.4064594759293114,0.7196593328601846,0.7093412727949386,0.45728965960179835,0.7171459774299236,0.7093412727949386,0.7178841309823678,0.7010744435917114,0.7028832630098453,0.6748623853211009,0.7304730473047305,0.7182439726520331,0.44165054803352677,0.44921135646687693,0.4657448145820239,0.7178841309823678,0.7028832630098453,0.6786500366837858,0.7242872609166366,0.7053003533568905,0.7315808959644576,0.45606157793457347,0.7144992526158446,0.7225111441307578,0.6691800188501413,0.6691800188501413,0.6691800188501413,0.5446868402533427,0.6691800188501413,0.6691800188501413,0.6552315608919382,0.46241610738255035,0.41987829614604466,0.7034927866362946,0.5836791147994467,0.6759513534719498,0.7267421901819431,0.7267421901819431,0.4888082274652148,0.7233449477351916,0.7237627237627238,0.5208588957055215,0.5444305381727159,0.7398822663723326,0.47138047138047134,0.6291666666666667,0.47723785166240407,0.6291666666666667,0.6291666666666667,0.4752275025278059,0.59765625,0.5050551470588236,0.7079447967176427,0.7079447967176427,0.6532706284737066,0.6370157819225251,0.6370157819225251,0.72932005197055,0.708100558659218,0.0,0.0,0.3302180685358256,0.5194444444444444,0.7201467645096731,0.6913638508730533,0.5908265213442325,0.6875466070096943,0.503448275862069,0.4723404255319149,0.4710193204530313,0.5044008124576844,0.4386920980926431,0.5580939947780679,0.5136212624584717
Streptococcus sp001556435,0.4435064935064935,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.645804357904497,0.645804357904497,0.5107772697583279,0.6025878003696858,0.6025878003696858,0.5550887021475257,0.40692357935989554,0.40692357935989554,0.615689731159101,0.7039496679482699,0.7039496679482699,0.7128082736674621,0.6313020604997808,0.5824175824175823,0.3929471032745592,0.6632605666511844,0.6451292246520874,0.6451292246520874,0.40146471371504655,0.6840614886731391,0.6870503597122302,0.6059730250481696,0.6006511123168747,0.642161635832522,0.642161635832522,0.6509747979077508,0.39797297297297296,0.5921450151057401,0.5630739487675205,0.4783464566929134,0.5866784296426997,0.7039848197343453,0.4064594759293114,0.7196593328601846,0.7093412727949386,0.45728965960179835,0.7171459774299236,0.7093412727949386,0.7178841309823678,0.7010744435917114,0.7028832630098453,0.6748623853211009,0.7304730473047305,0.7182439726520331,0.44165054803352677,0.44921135646687693,0.4657448145820239,0.7178841309823678,0.7028832630098453,0.6786500366837858,0.7242872609166366,0.7053003533568905,0.7315808959644576,0.45606157793457347,0.7144992526158446,0.7225111441307578,0.6691800188501413,0.6691800188501413,0.6691800188501413,0.5446868402533427,0.6691800188501413,0.6691800188501413,0.6552315608919382,0.46241610738255035,0.41987829614604466,0.7034927866362946,0.5836791147994467,0.6759513534719498,0.7267421901819431,0.7267421901819431,0.4888082274652148,0.7233449477351916,0.7237627237627238,0.5208588957055215,0.5444305381727159,0.7398822663723326,0.47138047138047134,0.6291666666666667,0.47723785166240407,0.6291666666666667,0.6291666666666667,0.4752275025278059,0.59765625,0.5050551470588236,0.7079447967176427,0.7079447967176427,0.6532706284737066,0.6370157819225251,0.6370157819225251,0.72932005197055,0.708100558659218,0.0,0.0,0.3302180685358256,0.5194444444444444,0.7201467645096731,0.6913638508730533,0.5908265213442325,0.6875466070096943,0.503448275862069,0.4723404255319149,0.4710193204530313,0.5044008124576844,0.4386920980926431,0.5580939947780679,0.5136212624584717
Streptococcus thermophilus,0.5198630136986302,0.62320230105465,0.62320230105465,0.62320230105465,0.62320230105465,0.62320230105465,0.62320230105465,0.62320230105465,0.62320230105465,0.62320230105465,0.62320230105465,0.6209553158705701,0.6209553158705701,0.4596834966088922,0.5598866052445075,0.5598866052445075,0.6221686746987951,0.5114864864864865,0.5114864864864865,0.6444237050863275,0.7097733184689706,0.7097733184689706,0.7124463519313304,0.6302800189843379,0.6578356533453076,0.51252408477842,0.6485933503836316,0.6326194398682043,0.6326194398682043,0.5420875420875421,0.6825327510917031,0.6772234273318872,0.6348228043143298,0.5713414634146341,0.6376734258271077,0.6376734258271077,0.6367924528301887,0.5204435204435205,0.6762904636920385,0.639662027833002,0.49167270094134685,0.6422689844464775,0.7035073409461664,0.514053716427233,0.7347091932457785,0.7220245156188216,0.5364864864864864,0.7295208655332304,0.7220245156188216,0.725775564917656,0.7167889160554197,0.729112992270887,0.735481453727988,0.7408274785323965,0.7339170156071564,0.5283400809716599,0.5381578947368422,0.5445544554455446,0.725775564917656,0.729112992270887,0.739797828528641,0.7335892514395393,0.7387785136129508,0.7391304347826086,0.5380471380471381,0.7189124350259897,0.7344922955353614,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.559748427672956,0.6666666666666667,0.6666666666666667,0.7185152452496686,0.5342368045649073,0.5099290780141844,0.7538220305762446,0.5698500394632992,0.7322294022617124,0.7565341926244182,0.7565341926244182,0.5537084398976981,0.7447821310875138,0.7439970446989287,0.593143596377749,0.5476025017373176,0.7696759259259259,0.5450643776824035,0.6500399042298484,0.5634171907756813,0.6500399042298484,0.6500399042298484,0.5573430202387131,0.673259493670886,0.5762151958470977,0.7331240188383046,0.7331240188383046,0.6376811594202898,0.6103136629452419,0.6103136629452419,0.7090909090909091,0.6885330578512396,0.3302180685358256,0.3302180685358256,0.0,0.49523809523809526,0.7364912280701754,0.6654392425039453,0.6482791136256483,0.7111459968602826,0.4831372549019608,0.5392231530845393,0.5218951902368988,0.5007598784194529,0.5324768022840828,0.5309009679821295,0.5011235955056179
Adlercreutzia celatus_A,0.4801980198019802,0.6190246257846451,0.6190246257846451,0.6190246257846451,0.6190246257846451,0.6190246257846451,0.6190246257846451,0.6190246257846451,0.6190246257846451,0.6190246257846451,0.6190246257846451,0.6334355828220859,0.6334355828220859,0.43330763299922903,0.5844428871758935,0.5844428871758935,0.6259652509652509,0.46245614035087723,0.46245614035087723,0.6379472693032016,0.7330648114243867,0.7330648114243867,0.7236223835967535,0.6743542435424354,0.6751223854027593,0.5608994378513429,0.6636178861788617,0.6354625550660793,0.6354625550660793,0.5006963788300836,0.6940460669274229,0.7043515358361775,0.5992588671254633,0.566420664206642,0.6227642276422765,0.6227642276422765,0.6035598705501618,0.4781362007168459,0.6592526690391459,0.6132315521628499,0.3982985305491106,0.6477584629460201,0.707874337005304,0.5270690728064718,0.7476705180767798,0.7307843910130074,0.5236463331048664,0.7380585516178737,0.7307843910130074,0.7495284798189363,0.721678891605542,0.7316623663840767,0.7423335826477188,0.7410889150019585,0.7370426829268293,0.5393939393939393,0.5431773236651285,0.5476821192052981,0.7495284798189363,0.7316623663840767,0.7381489841986456,0.7487628473543966,0.7441176470588236,0.7398889770023791,0.5490591397849462,0.7272727272727273,0.7387351778656126,0.6830265848670757,0.6830265848670757,0.6830265848670757,0.4833333333333333,0.6830265848670757,0.6830265848670757,0.7147307521139297,0.5312724658519051,0.5194897236002836,0.7492101105845181,0.5136251032204789,0.705175983436853,0.7289753947851634,0.7289753947851634,0.4693877551020408,0.7210782478472482,0.7186081694402421,0.4926829268292683,0.5304101838755304,0.7122010539116336,0.44819646968534155,0.6532161406312424,0.5621707060063225,0.6532161406312424,0.6532161406312424,0.5583333333333333,0.6632,0.587875939849624,0.7248215701823949,0.7248215701823949,0.6880650994575046,0.6539058458354889,0.6539058458354889,0.7365945437441204,0.7047667862634546,0.5194444444444444,0.5194444444444444,0.49523809523809526,0.0,0.727756114852889,0.6971104231166151,0.648840511121628,0.707740916271722,0.4611689351481185,0.4956590370955012,0.4758004467609829,0.4349561053471668,0.5199131064446054,0.4374501992031873,0.482837528604119
Bifidobacterium longum,0.7255291005291005,0.5101174934725848,0.5101174934725848,0.5101174934725848,0.5101174934725848,0.5101174934725848,0.5101174934725848,0.5101174934725848,0.5101174934725848,0.5101174934725848,0.5101174934725848,0.47986111111111107,0.47986111111111107,0.715807560137457,0.6691675598428011,0.6691675598428011,0.5016458196181699,0.6978609625668449,0.6978609625668449,0.453414059872183,0.32901973471368484,0.32901973471368484,0.3539109084531743,0.46753681392235613,0.48576972833117726,0.6987990912041545,0.4752022511431586,0.5430163706025775,0.5430163706025775,0.7044996642041639,0.37136929460580914,0.3665173957974509,0.5017217630853994,0.5783726664318423,0.5318118948824343,0.5318118948824343,0.5006983240223464,0.7058823529411764,0.41962491627595444,0.5193850267379679,0.709501025290499,0.5151322077094616,0.3366336633663366,0.685603615235636,0.32506613756613756,0.4082094376212023,0.7401240613777342,0.340219926691103,0.4082094376212023,0.3216315613507188,0.3993388429752066,0.3044481054365733,0.3545454545454545,0.32344921608725286,0.33144946808510634,0.718915343915344,0.7214239059438275,0.7257273618829683,0.3216315613507188,0.3044481054365733,0.3413114754098361,0.33266533066132264,0.31767411300919846,0.3254458161865569,0.7335299901671584,0.32409308692676253,0.330150068212824,0.49525483304042184,0.49525483304042184,0.49525483304042184,0.7631578947368421,0.49525483304042184,0.49525483304042184,0.45197168857431747,0.7363452461227242,0.7152048763968846,0.36069986541049803,0.7783199721157198,0.3893333333333333,0.32163742690058483,0.32163742690058483,0.7092036553524804,0.32647058823529407,0.3290682414698163,0.7322189446083252,0.7410981697171382,0.32118294360385147,0.7143842704380821,0.5227008149010477,0.694730644686488,0.5227008149010477,0.5227008149010477,0.6913399648917495,0.4830177336940187,0.679932735426009,0.29605263157894735,0.29605263157894735,0.3835087719298246,0.48023994354269584,0.48023994354269584,0.4533286368439592,0.49072753209700426,0.7201467645096731,0.7201467645096731,0.7364912280701754,0.727756114852889,0.0,0.42105263157894735,0.38869257950530034,0.17022058823529407,0.7432432432432432,0.7505190311418686,0.7168262653898769,0.7328033183546492,0.7385598923283984,0.7349896480331263,0.7244475138121547
Bifidobacterium pseudocatenulatum,0.688293370944993,0.434257602862254,0.434257602862254,0.434257602862254,0.434257602862254,0.434257602862254,0.434257602862254,0.434257602862254,0.434257602862254,0.434257602862254,0.434257602862254,0.2864529472595657,0.2864529472595657,0.6588058203712995,0.5403181568842568,0.5403181568842568,0.40585009140767825,0.6679209783631233,0.6679209783631233,0.3322321849929212,0.4646199925121677,0.4646199925121677,0.48095437421515275,0.3341232227488151,0.3753929052537045,0.6668175645088275,0.2545357524012807,0.38561076604554867,0.38561076604554867,0.688878460816518,0.38386524822695034,0.3704031900753212,0.3695436507936508,0.41998936735778836,0.3732106339468303,0.3732106339468303,0.3520408163265306,0.6730676908305329,0.45258255715495344,0.39714285714285713,0.6640394088669951,0.43062827225130895,0.48467966573816157,0.6559428060768544,0.500936680404646,0.47992125984251965,0.7341485507246377,0.5072408536585367,0.47992125984251965,0.4831288343558282,0.46734279918864097,0.5036656891495601,0.5241430151124217,0.4846698113207547,0.5001896094046265,0.7074517019319227,0.711121157323689,0.719385449615906,0.4831288343558282,0.5036656891495601,0.5241965275212412,0.5001909125620465,0.5166361974405851,0.4917061611374408,0.7255348202093764,0.4843811783313563,0.4937106918238994,0.3519467213114754,0.3519467213114754,0.3519467213114754,0.7558139534883721,0.3519467213114754,0.3519467213114754,0.5308076602830973,0.7333647947144879,0.7030878859857482,0.524602867105773,0.7745983935742972,0.4632952691680261,0.5099891027969488,0.5099891027969488,0.6965734896302975,0.49573600296625886,0.49608062709966405,0.7306473517428701,0.7412037037037037,0.49685039370078743,0.6965247185511503,0.5046589638464405,0.7053399923165578,0.5046589638464405,0.5046589638464405,0.7042949448878753,0.42941640378548895,0.7034139402560455,0.5073529411764706,0.5073529411764706,0.3497904052165812,0.26205787781350487,0.26205787781350487,0.4328780028261894,0.4842105263157894,0.6913638508730533,0.6913638508730533,0.6654392425039453,0.6971104231166151,0.42105263157894735,0.0,0.21814475025484203,0.38838550247116965,0.708816120906801,0.7359801488833747,0.7181688125894135,0.6871846619576185,0.7280909521553767,0.6996501749125437,0.716447047340166
Bifidobacterium catenulatum,0.6249449096518289,0.3656143344709898,0.3656143344709898,0.3656143344709898,0.3656143344709898,0.3656143344709898,0.3656143344709898,0.3656143344709898,0.3656143344709898,0.3656143344709898,0.3656143344709898,0.3090487238979118,0.3090487238979118,0.6268861454046639,0.5606352261790183,0.5606352261790183,0.3254385964912281,0.5711703569814731,0.5711703569814731,0.31487134757959,0.4452631578947368,0.4452631578947368,0.47672181608310893,0.31211589113257243,0.31137724550898205,0.5797918473547268,0.3038153556288271,0.396559739655974,0.396559739655974,0.5838621940163191,0.3922361504245855,0.3851732473811442,0.35590909090909095,0.42761904761904757,0.391941391941392,0.391941391941392,0.36020267157991714,0.5859232175502742,0.3937928254735994,0.33887640449438206,0.6253953908721193,0.34930643127364436,0.46570263255469035,0.5698371893744645,0.46254881079162224,0.4420074349442379,0.6293859649122807,0.47175242893127023,0.4420074349442379,0.4599353215954006,0.42906309751434035,0.45788185948968896,0.44100719424460433,0.44999999999999996,0.45418470418470414,0.5994647636039251,0.6145470383275261,0.6147110332749562,0.4599353215954006,0.45788185948968896,0.44480402732829916,0.47109515260323165,0.45907973305233574,0.4581939799331104,0.6253842775581906,0.45299145299145294,0.45451169699220195,0.34174848059841045,0.34174848059841045,0.34174848059841045,0.6722169362511894,0.34174848059841045,0.34174848059841045,0.44770716009654066,0.6306224443434802,0.5943959577400092,0.45366218236173395,0.7081585081585082,0.36992840095465396,0.4664359861591696,0.4664359861591696,0.5995652173913044,0.4525573192239859,0.45205965909090906,0.6272448532632502,0.6749239461103869,0.45799256505576214,0.6175519630484989,0.4448424068767909,0.6016628873771731,0.4448424068767909,0.4448424068767909,0.6006736526946108,0.33152804642166345,0.6024604569420036,0.44925925925925925,0.44925925925925925,0.35889830508474574,0.2945107398568019,0.2945107398568019,0.47243107769423553,0.5171682916490038,0.5908265213442325,0.5908265213442325,0.6482791136256483,0.648840511121628,0.38869257950530034,0.21814475025484203,0.0,0.33673069384555077,0.6777879341864717,0.6480263157894737,0.657473309608541,0.6356444858073522,0.6232876712328768,0.6733031674208145,0.6545454545454545
